Letter,Word,Video URL,Image URL,Assuntos,Acepção,Exemplo,Exemplo Libras,Classe Gramatical,Origem
A,ACALMAR1,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/acalmar1Sm_Prog001.mp4,https://www.ines.gov.br/https://www.ines.gov.br/dicionario-de-libras/public/media/mao/cg63.jpg,NENHUM,"Recuperar ou manter a tranqüilidade, a serenidade.",Eu tomo remédio para me acalmar.,EU TOMAR-REMÉDIO ACALMAR.,VERBO,Nacional
A,ACALMAR2,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/acalmar2Sm_Prog001.mp4,https://www.ines.gov.br/https://www.ines.gov.br/dicionario-de-libras/public/media/mao/cg63.jpg,NENHUM,Tranqüilizar; fazer com que alguém se acalme.,"É bom você se acalmar, você estudou muito!",VOCÊ BO@ ACALMAR! VOCÊ ESTUDARmuito!,VERBO,Nacional
A,ACAMPAMENTO,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/acampamentoSm_Prog001.mp4,https://www.ines.gov.br/https://www.ines.gov.br/dicionario-de-libras/public/media/mao/cg37a.jpg,ESPORTE/DIVERSÃO,"Terreno ou clube, onde as casas são trocadas por barracas e geralmente freqüentado por pessoas que buscam contato com a natureza.",Eu vi que na Barra tem muitos lugares bonitos para acampamento.,EU VER JÁ B-A-R-R-A TER ACAMPAMENTO+ BONIT@.,SUBSTANTIVO,Nacional
A,ACAMPAR,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/acamparSm_Prog001.mp4,https://www.ines.gov.br/https://www.ines.gov.br/dicionario-de-libras/public/media/mao/cg37a.jpg,NENHUM,"Instalar-se em um acampamento ou em espaços naturais improvisados, usando barracas.","Eu não quero acampar aqui, é perigoso. Melhor outro lugar.",ACAMPAR EU AQUI QUERER-NÃO PERIGOS@ MELHOR OUTR@.,VERBO,Nacional
A,ACANHADO,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/acanhadoSm_Prog001.mp4,https://www.ines.gov.br/https://www.ines.gov.br/dicionario-de-libras/public/media/mao/cg31.jpg,NENHUM,"Tímido; envergonhado; pessoa recatada, com certa dificuldade ou resistência para se relacionar.",Meu irmão é muito acanhado.,ME@ IRM@ ACANHAD@muito.,ADJETIVO,Nacional
A,ACARICIAR,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/acariciarSm_Prog001.mp4,https://www.ines.gov.br/https://www.ines.gov.br/dicionario-de-libras/public/media/mao/cg53a.jpg,NENHUM,Fazer carícias; afagar; acarinhar.,Eu gosto de acariciar o bebê.,EU GOSTAR ACARICIAR BEBÊ.,VERBO,Nacional
A,ACASALAR,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/acasalarSm_Prog001.mp4,https://www.ines.gov.br/https://www.ines.gov.br/dicionario-de-libras/public/media/mao/cg32.jpg,NENHUM,Ato em que macho e fêmea se juntam para a procriação.,Meu cachorro e a cadela dele vão ficar juntos para acasalar.,CACHORRO ME@ DEL@ JUNT@ AMANHÃ ACASALAR.,VERBO,Nacional
A,ACATAR,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/acatarSm_Prog001.mp4,https://www.ines.gov.br/https://www.ines.gov.br/dicionario-de-libras/public/media/mao/cg53a.jpg,NENHUM,Cumprir; aceitar; respeitar.,Eu acatei o que o professor me aconselhou.,EU ACATAR PROFESSOR@ 3sACONSELHAR1s.,VERBO,Nacional
A,ACAUTELAR,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/acautelarSm_Prog001.mp4,https://www.ines.gov.br/https://www.ines.gov.br/dicionario-de-libras/public/media/mao/cg14.jpg,NENHUM,Prevenir; tomar cuidado.,Você recebeu o salário em dinheiro? Acautele-se e esconda-o no sapato.,VOCÊ RECEBER JÁ SÁLARIO DINHEIRO? OLHAR JÁ ESCONDER SAPATO.,VERBO,Nacional
A,ACEITAR,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/aceitarSm_Prog001.mp4,https://www.ines.gov.br/https://www.ines.gov.br/dicionario-de-libras/public/media/mao/cg47.jpg,NENHUM,Atender a um convite; receber uma gentileza.,Hoje meu amigo me convidou para jantar e eu aceitei.,AMIG@ 3sCONVIDAR1s JANTAR HOJE EU ACEITAR.,VERBO,Nacional
A,ACELERAR1,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/acelerar1Sm_Prog001.mp4,https://www.ines.gov.br/https://www.ines.gov.br/dicionario-de-libras/public/media/mao/cg62.jpg,NENHUM,"Pressionar o pedal do acelerador de um veículo, aumentando sua velocidade.","Ontem o motorista do ônibus acelerou tanto, que eu quase caí.",ONTEM ÔNIBUS MOTORISTA ACELERAR EU QUASE pessoaCAIR.,VERBO,Nacional
A,ACELERAR2,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/acelerar2Sm_Prog001.mp4,https://www.ines.gov.br/https://www.ines.gov.br/dicionario-de-libras/public/media/mao/cg51a.jpg,NENHUM,Apressar; aumentar o ritmo.,"O chefe não gosta que o trabalho atrase, você precisa trabalhar e acelerar sua produção.","CHEFE GOSTAR-NÃO TRABALHO ATRASAR, VOCÊ PRECISAR PRODUÇÃO ACELERAR TRABALHAR.",VERBO,Nacional
A,ACENAR,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/acenarSm_Prog001.mp4,https://www.ines.gov.br/https://www.ines.gov.br/dicionario-de-libras/public/media/mao/cg64.jpg,NENHUM,"Agitar uma ou as duas mãos, em um gesto de cumprimento.","Uma linda mulher passou e acenou, eu fiquei louco.",MULHER LIND@muito ANDAR ACENAR EU LOUC@!,VERBO,Nacional
A,ACENDER FAROL,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/acender3Sm_Prog001.mp4,https://www.ines.gov.br/https://www.ines.gov.br/dicionario-de-libras/public/media/mao/cg57.jpg,NENHUM,"Acionar, no painel do carro, o botão que regula a ligação dos faróis.","Por favor, não acenda o farol do carro.",FAVOR ACENDER-FAROL CARRO NÃO.,VERBO,Nacional
A,ACENDER ISQUEIRO,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/acender4Sm_Prog001.mp4,https://www.ines.gov.br/https://www.ines.gov.br/dicionario-de-libras/public/media/mao/cg07.jpg,NENHUM,Provocar o atrito da pedra que provoca a chama.,Não consigo acender o cigarro com esse isqueiro!,CIGARRO ISQUEIRO-ACENDER CONSEGUIR-NÃO!,VERBO,Nacional
A,ACENDER LUZ,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/acender2Sm_Prog001.mp4,https://www.ines.gov.br/https://www.ines.gov.br/dicionario-de-libras/public/media/mao/cg57.jpg,NENHUM,"Fazer a luz iluminar; pressionar ou girar o interruptor instalado na parede, envolto em uma pequena placa de plástico ou material similar.","Por favor, acenda a luz do meu quarto.",POR-FAVOR QUARTO ME@ ACENDER-LUZ.,VERBO,Nacional
A,ACENDER VELA,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/acender1Sm_Prog001.mp4,https://www.ines.gov.br/https://www.ines.gov.br/dicionario-de-libras/public/media/mao/cg57.jpg,NENHUM,Pôr fogo; queimar; fazer arder.,Você acendeu a vela com o fósforo?,VOCÊ FÓSFORO ACENDER-VELA JÁ?,VERBO,Nacional
A,ACENTO1,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/acento1Sm_Prog001.mp4,https://www.ines.gov.br/https://www.ines.gov.br/dicionario-de-libras/public/media/mao/cg14.jpg,NENHUM,Sinal incorporado à grafia de certas palavras.,Você esqueceu de colocar o acento circunflexo na palavra você.,VOCÊ ESQUECER V-O-C-E ^ NÃO.,SUBSTANTIVO,Nacional
A,ACENTO2,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/acento2Sm_Prog001.mp4,https://www.ines.gov.br/https://www.ines.gov.br/dicionario-de-libras/public/media/mao/cg14.jpg,NENHUM,"Sinal que dá maior intensidade a uma sílaba, em relação às que estão próximss dela.",Você não colocou acento agudo em vovo,VOCÊ COLOCAR-NÃO V-O-V-O ´.,SUBSTANTIVO,Nacional
A,ACERCAR,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/acercarSm_Prog001.mp4,https://www.ines.gov.br/https://www.ines.gov.br/dicionario-de-libras/public/media/mao/cg47.jpg,NENHUM,Aproximar-se; estar mais perto.,"Anteontem, na favela, a polícia acercou-se e prendeu quatro ladrões. Um fugiu.",ANTEONTEM FAVELA POLÍCIA ACERCAR LADRÃO 4 PRENDER 1 FUGIR.,VERBO,Nacional
A,ACERTAR1,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/acertar1Sm_Prog001.mp4,https://www.ines.gov.br/https://www.ines.gov.br/dicionario-de-libras/public/media/mao/cg14.jpg,NENHUM,atingir um alvo ou pessoa.,Uma bala de revólver acertou a cabeça do menino.,MENIN@ PEQUEN@ ACERTAR-TESTA BALA-REVOLVER.,VERBO,Nacional
A,ACERTAR2,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/acertar2Sm_Prog001.mp4,https://www.ines.gov.br/https://www.ines.gov.br/dicionario-de-libras/public/media/mao/cg08a.jpg,NENHUM,Fazer de maneira correta; não errar.,Eu acertei tudo na prova de matemática.,MATEMATICA PROVA EU ACERTARdistributivo RESPOSTA+ T-U-D-O.,VERBO,Nacional
A,ACESO,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/acesoSm_Prog001.mp4,https://www.ines.gov.br/https://www.ines.gov.br/dicionario-de-libras/public/media/mao/cg57.jpg,NENHUM,Que acendeu; cheio de claridade.,Deixe a luz permanecer acesa durante toda a madrugada.,LUZ PERMANECER DEIXAR ACES@ MADRUGADA-TOD@ OK!,ADJETIVO,Nacional
A,ACESSO1,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/acesso1Sm_Prog001.mp4,https://www.ines.gov.br/https://www.ines.gov.br/dicionario-de-libras/public/media/mao/cg62.jpg,NENHUM,Ingresso; alcance; entrada.,Essa sala dá acesso para o computador?,ESS@ SALA COMPUTADOR ACESSO?,SUBSTANTIVO,Nacional
A,ACESSO2,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/acesso2Sm_Prog001.mp4,https://www.ines.gov.br/https://www.ines.gov.br/dicionario-de-libras/public/media/mao/cg62.jpg,NENHUM,Ingresso; alcance; entrada.,É proibido o acesso das crianças à reunião.,REUNIÃO PROIBIDO CRIANÇA+ ACESSO.,SUBSTANTIVO,Nacional
A,ACHAR1,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/achar1Sm_Prog001.mp4,https://www.ines.gov.br/https://www.ines.gov.br/dicionario-de-libras/public/media/mao/cg14.jpg,NENHUM,Encontrar por acaso; deparar; descobrir.,Terça-feira passada eu estava procurando um armário e achei um pelo preço de 50 reais.,TERÇA PASSAD@ EU PROCURAR ACHAR ARMÁRIO PREÇO 50.,VERBO,Nacional
A,ACHAR2,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/achar2Sm_Prog001.mp4,https://www.ines.gov.br/https://www.ines.gov.br/dicionario-de-libras/public/media/mao/cg35a.jpg,NENHUM,Ter uma opinião; considerar.,"Domingo, dia 16, Vasco e Flamengo vão competir. Eu acho, com certeza, que o Vasco vai ser campeão.",DOMINGO D-I-A 16 VASCO FLAMENGO COMPETIR EU ACHAR CERTEZA VASCO CAMPEÃO.,VERBO,Nacional
A,ACIDENTE1,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/acidente1Sm_Prog001.mp4,https://www.ines.gov.br/https://www.ines.gov.br/dicionario-de-libras/public/media/mao/cg40.jpg,NENHUM,"Acontecimento casual, que pode provocar lesão física.","Ontem, no futebol, a bola que chutei com força bateu, por acidente, no rosto do meu amigo.",ONTEM EU FUTEBOL ACIDENTE BOLA FORTE CHUTAR AMIG@ ME@ BATER-ROSTO.,SUBSTANTIVO,Nacional
A,ACIDENTE2,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/acidente2Sm_Prog001.mp4,https://www.ines.gov.br/https://www.ines.gov.br/dicionario-de-libras/public/media/mao/cg02.jpg,HIGIENE/SAÚDE,"Ocorrência como colisão, derrapagem ou capotamento, decorrente de imperícia ou de defeitos técnicos nas máquinas.","Ontem, um colega de trabalho teve acidente de carro.",COLEGA TRABALHO CARRO ACIDENTE ONTEM.,SUBSTANTIVO,Nacional
A,ACIMA,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/acimaSm_Prog001.mp4,https://www.ines.gov.br/https://www.ines.gov.br/dicionario-de-libras/public/media/mao/cg53a.jpg,NENHUM,Em situação ou local mais elevado.,A lâmpada acima da prateleira queimou.,LÂMPADA QUEIMAR PRATELEIRA ACIMA.,ADV.,Nacional
A,ACLIVE,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/acliveSm_Prog001.mp4,https://www.ines.gov.br/https://www.ines.gov.br/dicionario-de-libras/public/media/mao/cg62.jpg,NENHUM,Ladeira considerada de baixo para cima; subida.,"Se o freio estiver com problema, é perigoso o carro no aclive.","S-I FREIO PROBLEMA, CARRO ACLIVE PERIGOS@.",SUBSTANTIVO,Nacional
A,ACNE,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/acneSm_Prog001.mp4,https://www.ines.gov.br/https://www.ines.gov.br/dicionario-de-libras/public/media/mao/cg14.jpg,HIGIENE/SAÚDE,"Erupção na pele, causada por inflamação das glândulas sebáceas.",Aquele homem tem muita acne no rosto.,HOMEM AQUEL@ MUIT@ ACNE ROSTO.,SUBSTANTIVO,Nacional
A,AÇO,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/aco2Sm_Prog001.mp4,https://www.ines.gov.br/https://www.ines.gov.br/dicionario-de-libras/public/media/mao/cg01.jpg,MATÉRIA/SUBSTÂNCIA,Metal resistente; liga de ferro e carbono.,"A janela da minha casa é de aço, difícil de quebrar.",CASA ME@ JANELA A-Ç-O^FERRO DIFÍCIL DE QUEBRAR,SUBSTANTIVO,Nacional
A,AÇOITAR,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/acoitarSm_Prog001.mp4,https://www.ines.gov.br/https://www.ines.gov.br/dicionario-de-libras/public/media/mao/cg05.jpg,NENHUM,"Usar o açoite para bater, fustigar, maltratar.",Aquele homem açoitou o cavalo para que acelerasse.,AQUEL@ HOMEM AÇOITAR CAVALO ACELERAR.,SUBSTANTIVO,Nacional
A,AÇOITE,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/acoiteSm_Prog001.mp4,https://www.ines.gov.br/https://www.ines.gov.br/dicionario-de-libras/public/media/mao/cg05.jpg,NENHUM,Chicote.,Meu açoite está velho.,AÇOITE ME@ VELH@.,SUBSTANTIVO,Nacional
A,ACOMODADO,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/acomodadoSm_Prog001.mp4,https://www.ines.gov.br/https://www.ines.gov.br/dicionario-de-libras/public/media/mao/cg07.jpg,NENHUM,"Quieto, parado, tranqüilo.",Ele é preguiçoso e sempre fica acomodado sem fazer nada.,EL@ ACOMODAD@ SEMPRE FAZER NADA PREGUIÇOS@.,ADJETIVO,Nacional
A,ACOMODAR,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/acomodarSm_Prog001.mp4,https://www.ines.gov.br/https://www.ines.gov.br/dicionario-de-libras/public/media/mao/cg07.jpg,NENHUM,Descansar; relaxar; ficar tranqüilo.,"Ajude-me na obra da casa, ontem você já se acomodou muito. Hoje, por favor, me ajude!","2sAJUDAR1s ME@ CASA OBRA VOCÊ ONTEM ACOMODARmuito JÁ. POR-FAVOR, HOJE 2sAJUDAR1s.",VERBO,Nacional
A,ACOMPANHADO,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/acompanhadoSm_Prog001.mp4,https://www.ines.gov.br/https://www.ines.gov.br/dicionario-de-libras/public/media/mao/cg07.jpg,NENHUM,Estar com uma ou mais pessoas; ter a companhia de alguém; não estar só.,Você vai ao cinema sozinho ou acompanhado?,VOCÊ CINEMA IR SOZINH@ O-U ACOMPANHAD@?,ADJETIVO,Nacional
A,ACOMPANHAR1,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/acompanhar1Sm_Prog001.mp4,https://www.ines.gov.br/https://www.ines.gov.br/dicionario-de-libras/public/media/mao/cg07.jpg,NENHUM,Fazer companhia; seguir junto.,"Tenho medo de andar sozinha na rua, você me acompanha até o ponto do ônibus?",R-U-A SOZINH@ EU MEDO 2sACOMPANHAR1s PONTO-ÔNIBUS?,VERBO,Nacional
A,ACOMPANHAR2,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/acompanhar2Sm_Prog001.mp4,https://www.ines.gov.br/https://www.ines.gov.br/dicionario-de-libras/public/media/mao/cg62.jpg,NENHUM,Seguir na mesma direção; escoltar.,"Durante a excursão, acampanhe o carro do professor.",EXCURSÃO VOCÊ veículoACOMPANHAR PROFESSOR@.,VERBO,Nacional
A,ACONCHEGAR,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/aconchegarSm_Prog001.mp4,https://www.ines.gov.br/https://www.ines.gov.br/dicionario-de-libras/public/media/mao/cg04.jpg,NENHUM,Aproximar-se com carinho; abraçar; abrigar; agasalhar.,"Achei um bebê em uma cesta de lixo, na rua. Coitadinho, eu o peguei e aconcheguei em meu colo.",R-U-A EU ACHAR BEBÊ L-I-X-O CESTA. PEGAR ACONCHEGAR-COLO COITAD@.,VERBO,Nacional
A,ACONSELHAR,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/aconselharSm_Prog001.mp4,https://www.ines.gov.br/https://www.ines.gov.br/dicionario-de-libras/public/media/mao/cg50.jpg,NENHUM,Dar conselhos; sugerir um caminho; orientar.,Eu aconselhei meu filho a parar de mentir.,FILH@ 1sACONSELHAR3s PARAR MENTIR.,VERBO,Nacional
A,ACONTECER1,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/acontecerSm_Prog001.mp4,https://www.ines.gov.br/https://www.ines.gov.br/dicionario-de-libras/public/media/mao/cg11.jpg,NENHUM,Ocorrer; suceder; tornar-se realidade.,"O que aconteceu, ele está com febre?",EL@ ACONTECER FEBRE?,VERBO,Nacional
A,ACONTECER2,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/acontecer2Sm_Prog001.mp4,https://www.ines.gov.br/https://www.ines.gov.br/dicionario-de-libras/public/media/mao/cg20.jpg,NENHUM,Ocorrer; suceder; tornar-se realidade.,O que aconteceu?,ACONTECER?,VERBO,Nacional
A,ACONTECER3,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/acontecer3Sm_Prog001.mp4,https://www.ines.gov.br/https://www.ines.gov.br/dicionario-de-libras/public/media/mao/cg57.jpg,NENHUM,Ocorrer sem que seja esperado; tornar-se realidade; suceder.,Hoje tinha um sol bonito e agora chove forte. O que aconteceu?,HOJE SOL BONIT@ AGORA CHUVAmuito ACONTECER?,VERBO,Nacional
A,ACORDADO,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/acordado2Sm_Prog001.mp4,https://www.ines.gov.br/https://www.ines.gov.br/dicionario-de-libras/public/media/mao/cg14.jpg,NENHUM,Resolvido por acordo.,O negócio da compra do apartamento já foi acordado entre vocês dois?,APARTAMENTO NEGÓCIO COMPRAR VOCÊS-2 ACORDADO JÁ?,ADJETIVO,Nacional
A,ACORDAR1,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/acordar1Sm_Prog001.mp4,https://www.ines.gov.br/https://www.ines.gov.br/dicionario-de-libras/public/media/mao/cg08a.jpg,NENHUM,Despertar; sair do sono.,A que horas você acorda todos os dias?,ACORDAR VOCÊ HOR@ TODOS-DIA?,VERBO,Nacional
A,ACORDAR2,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/acordar2Sm_Prog001.mp4,https://www.ines.gov.br/https://www.ines.gov.br/dicionario-de-libras/public/media/mao/cg02.jpg,NENHUM,Despertar outra pessoa; fazer com que alguém saia do sono.,A que horas você acorda todos os dias?,ACORDAR VOCÊ HOR@ TODOS-DIA?,VERBO,Nacional
A,ACORDAR3,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/acordoSm_Prog001.mp4,https://www.ines.gov.br/https://www.ines.gov.br/dicionario-de-libras/public/media/mao/cg14.jpg,NENHUM,Fazer acordo; concordar; combinar.,Eles já acordaram sobre a venda do carro.,ELE@-2 CARRO VENDER ACORDAR JÁ.,VERBO,Nacional
A,ACORDEÃO,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/acordeaoSm_Prog001.mp4,https://www.ines.gov.br/https://www.ines.gov.br/dicionario-de-libras/public/media/mao/cg46b.jpg,ESPORTE/DIVERSÃO,Instrumento musical com um fole pregueado que se comprime ou distende.,Fiquei muito contente porque o meu tio me presenteou com um acordeão.,EU CONTENTE TI@ ME@ 3sPRESENTEAR1s ACORDEÃO.,SUBSTANTIVO,Nacional
A,ACORDO,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/acordoSm_Prog001.mp4,https://www.ines.gov.br/https://www.ines.gov.br/dicionario-de-libras/public/media/mao/cg14.jpg,NENHUM,"Combinação entre dois ou mais indivíduos, instituições ou países; pacto.",A FENEIS e o MEC fizeram um acordo para pressionar o Governo a aprovar o Projeto-Lei para oficialização da LIBRAS.,FENEIS M-E-C COMBINAR ACORDO PRESSIONAR GOVERNO APROVAR PROJETO LEI LIBRAS.,SUBSTANTIVO,Nacional
A,ACORRENTAR,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/acorrentarSm_Prog001.mp4,https://www.ines.gov.br/https://www.ines.gov.br/dicionario-de-libras/public/media/mao/cg33.jpg,NENHUM,Prender com a corrente.,Precisa acorrentar esse cachorro bravo.,CACHORR@ BRAV@ PRECISAR ACORRENTAR.,VERBO,Nacional
